Job_N,Model_FU.,Empirical_FU.,App.Cry.str.,Lat. a[A],Lat. b[A],Lat. c[A],Vol.[A3],Den.[cm3/g],VASP.E[eV/atom],Form.E[eV/atom],Coh.E[eV/atom],ZPE[kJ/mol],DebyeT.[K],Bulk(B_V)[GPa],Shear(G_V)[GPa],Young(E_V)[GPa],Bulk(B_R)[GPa],Shear(G_R)[GPa],Young(E_R)[GPa],Bulk(B_H)[GPa],Shear(G_H)[GPa],Young(E_H)[GPa],Hv:Super-hard(>5GPa),Hv:Polycrystalline,Hv:Single-crystal,F.Toughness(MPam1/2),Melting_P.[K],Min. TC:[W/mK],Poisson's_R,Pugh's_C.[G/B],D/B:,N-Cauchy_P.[GPa],D/B:,Born's_Stability,A(U):Universal_Anisotropy,A(B):Percent_Bulk_Anisotropy,A(G):Percent_Shear_Anisotropy,A(Z):Zener_Anisotropy,A(1):Shear_Anisotropy,A(2):Shear_Anisotropy,A(3):Shear_Anisotropy,Lame's(Lammda)[GPa],Lame's(Mu)[GPa],V_trans[m/s],V_longi[m/s],V_mean[m/s],C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66
229_67,C10Hf2Nb2Ta2Ti2Pt2,HfTiTaNbPtC5,Orthorhombic,7.073142,7.048645,4.535252,226.107057,11.095,-189.686858,-0.211,-7.529,47.94,512.5,261.48,140.37,357.19,260.43,126.31,326.19,260.96,133.34,341.69,13.7,12.958,20.134,2.794567158,2661.17,2.1947,0.282,0.511,Ductile,-21.47,Ductile,stable,0.5606,0.002,0.0527,N_def.,0.7443,0.5465,0.6237,172.39,133.26,3467,6289,3864,520.45,159.45,138.09,0.01,0,-36.17,159.45,483.32,128.65,0.01,0,44.43,138.09,128.65,497.21,0.01,0,7.52,0.01,0.01,0.01,137.98,10.52,0,0,0,0,10.52,98.82,0,-36.17,44.43,7.52,0,0,106.78,0.0023597,-0.0007571,-0.0004768,0,0,0.0011479,-0.0007571,0.0025517,-0.0004305,-0.0000001,0,-0.0012877,-0.0004768,-0.0004305,0.0022572,-0.0000001,0.0000001,-0.0001415,0,-0.0000001,-0.0000001,0.0073066,-0.0007781,0,0,0,0.0000001,-0.0007781,0.0102027,-0.0000001,0.0011479,-0.0012877,-0.0001415,0,-0.0000001,0.0102996
229_68,C10Hf2Nb2Ta2Ti2Au2,HfTiTaNbAuC5,Monoclinic,7.115628,7.303928,4.501574,233.605931,10.765,-180.094789,-0.02,-7.086,44.79,478.9,240.18,121.29,311.44,227.77,109.21,282.48,233.98,115.25,296.96,11.863,11.051,17.403,2.473539292,2493.3,2.0322,0.288,0.493,Ductile,-13.41,Ductile,stable,0.6075,0.0265,0.0524,N_def.,N_def.,N_def.,N_def.,156.61,115.28,3273,6002,3650,477.24,142.24,139.2,-0.14,-0.07,-30.54,142.24,311.55,169.13,-0.1,-0.04,-34.44,139.2,169.13,471.72,-0.13,-0.04,25.67,-0.14,-0.1,-0.13,128.83,4.39,-0.02,-0.07,-0.04,-0.04,4.39,115.65,0.02,-30.54,-34.44,25.67,-0.02,0.02,91.98,0.0025232,-0.0008119,-0.00049,0.0000018,0.000001,0.0006705,-0.0008119,0.0046112,-0.001516,0.0000012,0.0000002,0.0018801,-0.00049,-0.001516,0.0028917,0.0000011,0.0000003,-0.0015374,0.0000018,0.0000012,0.0000011,0.0077724,-0.0002949,0.0000021,0.000001,0.0000002,0.0000003,-0.0002949,0.0086583,-0.0000015,0.0006705,0.0018801,-0.0015374,0.0000021,-0.0000015,0.0122277
7546,C16Mo4Ta4Ti4W4,TiTaWMoC4,Triclinic,6.207387,6.225881,8.776099,339.163213,10.902,-331.616735,-0.236,-7.835,46.1,616,304,184.94,461.29,303.97,180.52,452.08,303.98,182.73,456.68,20.593,20.199,27.592,6.223894503,2942.57,1.6112,0.25,0.601,Brittle,-53.81,Ductile,stable,0.1225,0,0.0121,N_def.,N_def.,N_def.,N_def.,182.67,182.67,4094,7087,4545,548.04,217.8,142.25,0.23,-0.16,-4.53,217.8,549.95,144.12,-2.97,3.35,-11.76,142.25,144.12,629.63,2.16,-0.67,11.61,0.23,-2.97,2.16,163.99,-0.93,-6.04,-0.16,3.35,-0.67,-0.93,165.68,3.14,-4.53,-11.76,11.61,-6.04,3.14,187.23,0.0022247,-0.0007967,-0.0003206,-0.0000124,0.0000165,0.000023,-0.0007967,0.0022245,-0.0003321,0.0000508,-0.0000496,0.0001435,-0.0003206,-0.0003321,0.0017393,-0.0000334,0.0000159,-0.0001378,-0.0000124,0.0000508,-0.0000334,0.006107,0.0000293,0.0002015,0.0000165,-0.0000496,0.0000159,0.0000293,0.006039,-0.0001041,0.000023,0.0001435,-0.0001378,0.0002015,-0.0001041,0.0053673
7520,C10Mo2Sc2Ta2Ti2W2,ScTiTaWMoC5,Triclinic,5.413592,5.416485,8.264609,216.177674,9.427,-200.093644,-0.342,-7.65,61.14,653.7,277.18,184.34,452.67,276.78,177.68,439.07,276.98,181.01,445.87,22.519,22.469,27.333,5.485429397,2698.98,1.6898,0.232,0.654,Brittle,7.34,Brittle,stable,0.1889,0.0007,0.0184,N_def.,N_def.,N_def.,N_def.,156.65,180.95,4382,7415,4855,523.59,161.13,161.74,-8.87,-37.44,16.06,161.13,511.62,148.74,-25.19,9.82,-33.1,161.74,148.74,516.14,16.41,13.25,12.91,-8.87,-25.19,16.41,168.47,25.32,7.51,-37.44,9.82,13.25,25.32,208.01,-10.74,16.06,-33.1,12.91,7.51,-10.74,185.3,0.002304,-0.0005858,-0.00056,0.0000295,0.0004621,-0.0002397,-0.0005858,0.0023407,-0.0005097,0.0003782,-0.0002049,0.0004772,-0.00056,-0.0005097,0.0022791,-0.0002891,-0.0001971,-0.0002011,0.0000295,0.0003782,-0.0002891,0.0061444,-0.0007527,-0.0002077,0.0004621,-0.0002049,-0.0001971,-0.0007527,0.0050178,0.0002585,-0.0002397,0.0004772,-0.0002011,-0.0002077,0.0002585,0.00554
7518,C10Mo2V2Ta2Ti2W2,TiTaVWMoC5,Triclinic,5.330727,5.335179,8.147255,206.338141,9.973,-203.863761,-0.256,-7.683,62.12,664.1,300.06,194.63,480.09,299.9,188.01,466.54,299.98,191.32,473.31,22.77,22.556,28.889,5.82357387,2819.36,1.7461,0.237,0.638,Brittle,18.82,Brittle,stable,0.1766,0.0003,0.0173,N_def.,N_def.,N_def.,N_def.,172.4,191.31,4382,7464,4858,541.28,164.83,189.73,-14.17,-24.52,20.58,164.83,557.22,165.94,-13.11,1.49,-38.44,189.73,165.94,561.01,22.83,23.27,17.17,-14.17,-13.11,22.83,183.65,28.47,11.02,-24.52,1.49,23.27,28.47,210.95,-9.34,20.58,-38.44,17.17,11.02,-9.34,198.88,0.0022453,-0.0004931,-0.0006251,0.000186,0.0002964,-0.0002701,-0.0004931,0.0021212,-0.000481,0.0001462,-0.0000171,0.0004936,-0.0006251,-0.000481,0.0021662,-0.000296,-0.0002777,-0.000212,0.000186,0.0001462,-0.000296,0.0056372,-0.0007213,-0.0003117,0.0002964,-0.0000171,-0.0002777,-0.0007213,0.0049147,0.0002609,-0.0002701,0.0004936,-0.000212,-0.0003117,0.0002609,0.0051995
244_2339,C10Mo2Cr2Ta2Ti2W2,TiTaWMoCrC5,Triclinic,5.322475,5.34016,8.12705,205.483736,10.031,-202.26126,-0.123,-7.419,56.68,605.9,281.25,162.43,408.63,280.8,155.28,393.35,281.03,158.86,400.99,17.385,16.885,23.988,5.132707666,2409.05,1.6069,0.262,0.565,Ductile,8.37,Brittle,stable,0.2318,0.0008,0.0225,N_def.,N_def.,N_def.,N_def.,174.89,158.87,3980,7011,4425,456.75,156.88,221.43,0.63,-22.01,25.31,156.88,503.63,178.86,-3.23,6.5,-16.57,221.43,178.86,456.53,2.86,-1.67,5.96,0.63,-3.23,2.86,165.25,22.81,7.61,-22.01,6.5,-1.67,22.81,186.68,-12.97,25.31,-16.57,5.96,7.61,-12.97,173.65,0.0030123,-0.0005113,-0.0012539,-0.0000269,0.000336,-0.0004186,-0.0005113,0.0024059,-0.0006996,0.0000654,-0.0001364,0.0003151,-0.0012539,-0.0006996,0.0030726,-0.00005,-0.0000895,0.0000061,-0.0000269,0.0000654,-0.00005,0.0061763,-0.0007824,-0.0003172,0.000336,-0.0001364,-0.0000895,-0.0007824,0.0055228,0.0003878,-0.0004186,0.0003151,0.0000061,-0.0003172,0.0003878,0.0058925
7528,C10Mo2Mn2Ta2Ti2W2,TiTaWMoMnC5,Triclinic,5.285985,5.307007,8.188017,204.738199,10.116,-200.147886,-0.07,-7.342,57.99,620,283.41,170.76,426.59,282.73,164.6,413.54,283.07,167.68,420.07,19.048,18.675,25.32,5.289168079,2618.95,1.6418,0.253,0.592,Brittle,-1.15,Ductile,stable,0.1895,0.0012,0.0184,N_def.,N_def.,N_def.,N_def.,171.7,167.63,4072,7078,4522,500.38,165.66,191.3,1.58,-26.61,24.74,165.66,500.28,163.46,0.13,3.07,-25.81,191.3,163.46,509.21,20.21,24.5,20,1.58,0.13,20.21,164.51,30.57,6.85,-26.61,3.07,24.5,30.57,187.01,-1.78,24.74,-25.81,20,6.85,-1.78,172.45,0.0025361,-0.0006114,-0.0007647,-0.0000018,0.000468,-0.0003618,-0.0006114,0.0024125,-0.0005645,0.0000628,-0.000058,0.0005111,-0.0007647,-0.0005645,0.0024696,-0.0002123,-0.0003909,-0.0002568,-0.0000018,0.0000628,-0.0002123,0.0063011,-0.0010058,-0.0002262,0.000468,-0.000058,-0.0003909,-0.0010058,0.0056313,0.0000676,-0.0003618,0.0005111,-0.0002568,-0.0002262,0.0000676,0.0059666
7532,C10Mo2Fe2Ta2Ti2W2,TiTaWMoFeC5,Triclinic,5.300923,5.305273,8.143058,203.954691,10.169,-197.475069,-0.012,-7.392,56.22,601.1,286.89,161.21,407.33,285.91,153.65,390.93,286.4,157.43,399.13,16.754,16.167,23.772,5.151723403,2582.83,1.6002,0.268,0.55,Ductile,-17.16,Ductile,stable,0.2494,0.0017,0.024,N_def.,N_def.,N_def.,N_def.,181.81,157.39,3937,6990,4380,490.56,174.67,208.96,-5.97,-20.61,26.5,174.67,494.55,162.44,-7.42,1.59,-24.89,208.96,162.44,504.77,19.01,30.09,28.15,-5.97,-7.42,19.01,157.51,29.57,10.14,-20.61,1.59,30.09,29.57,173.49,-12.85,26.5,-24.89,28.15,10.14,-12.85,160.43,0.0027075,-0.0006738,-0.0009144,0.0001224,0.0004385,-0.0003639,-0.0006738,0.0024736,-0.0005552,0.000117,0.0000171,0.0005865,-0.0009144,-0.0005552,0.0026034,-0.0002458,-0.0005442,-0.00042,0.0001224,0.000117,-0.0002458,0.0066266,-0.0011079,-0.0004665,0.0004385,0.0000171,-0.0005442,-0.0011079,0.0061426,0.0005877,-0.0003639,0.0005865,-0.00042,-0.0004665,0.0005877,0.0065346
7535,C10Mo2Co2Ta2Ti2W2,TiTaWMoCoC5,Triclinic,5.321002,5.319532,8.128113,204.506861,10.192,-194.421587,0.021,-7.397,54.16,579,276.65,150.01,381.13,273.03,142.97,365.17,274.84,146.49,373.15,15.363,14.713,22.12,4.870369823,2514.36,1.5428,0.274,0.533,Ductile,-14.6,Ductile,stable,0.2595,0.0066,0.024,N_def.,N_def.,N_def.,N_def.,177.55,146.45,3792,6794,4222,469.39,162.42,211.07,-3.08,-16.88,28.67,162.42,438.07,166.97,-9.36,-0.07,-9.67,211.07,166.97,501.46,17.97,25.1,27.21,-3.08,-9.36,17.97,147.82,27.55,14.18,-16.88,-0.07,25.1,27.55,167.19,-17.64,28.67,-9.67,27.21,14.18,-17.64,145.53,0.0028426,-0.0006916,-0.0009674,0.0001006,0.0003742,-0.0003895,-0.0006916,0.0028114,-0.000678,0.0001954,0.0000471,0.0004365,-0.0009674,-0.000678,0.0026827,-0.0002587,-0.0004993,-0.0003914,0.0001006,0.0001954,-0.0002587,0.0071123,-0.0012069,-0.0007977,0.0003742,0.0000471,-0.0004993,-0.0012069,0.0063892,0.000915,-0.0003895,0.0004365,-0.0003914,-0.0007977,0.000915,0.0072391
244_2340,C10Mo2Ni2Ta2Ti2W2,TiTaWMoNiC5,Triclinic,5.350055,5.324991,8.149909,207.764983,10.028,-190.689472,0.05,-7.352,51.46,550.2,206.31,136.12,334.75,198.3,129.63,319.31,202.31,132.88,327.03,18.187,18.37,20.065,3.990254018,2098.6,1.4407,0.231,0.657,Brittle,-2.07,Ductile,stable,0.2907,0.0198,0.0244,N_def.,N_def.,N_def.,N_def.,114.07,132.83,3640,6152,4033,391.71,115.95,119.91,-13.91,-45.36,40.97,115.95,410.09,101.82,-23.64,-13.28,-16.53,119.91,101.82,379.65,-19.02,-8.96,24.26,-13.91,-23.64,-19.02,113.88,6.35,3.84,-45.36,-13.28,-8.96,6.35,150.14,-17.59,40.97,-16.53,24.26,3.84,-17.59,135.34,0.0031652,-0.000716,-0.0007325,0.0001014,0.0007489,-0.0008198,-0.000716,0.0028291,-0.0005541,0.0003817,0.0000619,0.0006587,-0.0007325,-0.0005541,0.0030538,0.0003283,-0.0001514,-0.0004223,0.0001014,0.0003817,0.0003283,0.0089581,-0.0003347,-0.0003404,0.0007489,0.0000619,-0.0001514,-0.0003347,0.006982,0.0007247,-0.0008198,0.0006587,-0.0004223,-0.0003404,0.0007247,0.007897
244_2341,C10Mo2Cu2Ta2Ti2W2,TiTaWMoCuC5,Triclinic,5.356913,5.361623,8.194905,211.798729,9.913,-185.518504,0.135,-7.103,51,545.2,207.99,131.59,326.02,202.97,129.19,319.73,205.48,130.39,322.87,17.264,17.309,19.689,3.996325119,2134.19,1.4215,0.238,0.635,Brittle,-11.63,Ductile,stable,0.1176,0.0122,0.0092,N_def.,N_def.,N_def.,N_def.,118.45,130.4,3629,6190,4023,414.92,130.71,121.71,-15.08,-22.6,25.61,130.71,375.34,109.95,-15.05,-9.34,-6.34,121.71,109.95,356.95,-19.7,-9.12,4.11,-15.08,-15.05,-19.7,119.08,2.13,-6.01,-22.6,-9.34,-9.12,2.13,140.42,-11.8,25.61,-6.34,4.11,-6.01,-11.8,136.83,0.0029324,-0.0008031,-0.0007317,0.0001162,0.0003246,-0.000531,-0.0008031,0.0031615,-0.0006912,0.0001991,0.0000611,0.0003316,-0.0007317,-0.0006912,0.0032849,0.0003639,0.0000462,0.0000262,0.0001162,0.0001991,0.0003639,0.0085158,-0.0000447,0.0003466,0.0003246,0.0000611,0.0000462,-0.0000447,0.0072288,0.0005619,-0.000531,0.0003316,0.0000262,0.0003466,0.0005619,0.0074858
7516,C10Mo2Zn2Ta2Ti2W2,TiTaWMoZnC5,Triclinic,5.389556,5.406607,8.221004,214.58601,9.813,-180.8653,0.105,-6.892,52.53,561.6,208.27,139.35,341.82,206.28,137.67,337.85,207.27,138.51,339.83,19.087,19.325,20.915,4.145806446,2166.91,1.453,0.227,0.668,Brittle,13.21,Brittle,stable,0.0707,0.0048,0.0061,N_def.,N_def.,N_def.,N_def.,115.15,138.48,3760,6324,4163,392.54,117.61,112.19,-4.65,-6.59,17.2,117.61,387.1,105.82,-12.87,2.22,6.4,112.19,105.82,423.53,1.26,15.49,17.93,-4.65,-12.87,1.26,130.82,10.26,4.95,-6.59,2.22,15.49,10.26,143.76,-0.51,17.2,6.4,17.93,4.95,-0.51,133,0.0029521,-0.0007297,-0.000596,0.0000327,0.0002075,-0.0002667,-0.0007297,0.0029637,-0.0005472,0.0002735,-0.0000397,0.0000152,-0.000596,-0.0005472,0.0026779,-0.0000674,-0.0003035,-0.0002563,0.0000327,0.0002735,-0.0000674,0.0077271,-0.000548,-0.000298,0.0002075,-0.0000397,-0.0003035,-0.000548,0.0070382,0.0000633,-0.0002667,0.0000152,-0.0002563,-0.000298,0.0000633,0.0075985
7517,C10Mo2Y2Ta2Ti2W2,YTiTaWMoC5,Triclinic,5.500374,5.541037,8.403979,228.723231,9.548,-197.526247,-0.195,-7.515,54.75,585.3,243.44,155.07,383.74,242.15,149.49,371.93,242.79,152.28,377.83,18.993,18.912,22.994,4.755051349,2410.96,1.4886,0.241,0.627,Brittle,20.17,Brittle,stable,0.192,0.0027,0.0183,N_def.,N_def.,N_def.,N_def.,141.65,152.23,3995,6835,4430,467.17,138.85,155.02,-11.16,-32.61,19.25,138.85,437.23,130.9,-11.14,-6.41,-20.89,155.02,130.9,436.97,15.93,3.73,14.54,-11.16,-11.14,15.93,159.02,22.12,11.12,-32.61,-6.41,3.73,22.12,176.54,-7.96,19.25,-20.89,14.54,11.12,-7.96,134.28,0.0026209,-0.0006172,-0.0007426,0.0001809,0.0004376,-0.0003804,-0.0006172,0.0026981,-0.0006141,0.0001677,0.0000013,0.0005609,-0.0007426,-0.0006141,0.0027585,-0.0003261,-0.0001892,-0.0002719,0.0001809,0.0001677,-0.0003261,0.0064942,-0.0007921,-0.0005494,0.0004376,0.0000013,-0.0001892,-0.0007921,0.0058654,0.0003712,-0.0003804,0.0005609,-0.0002719,-0.0005494,0.0003712,0.0076859
7515,C10Mo2Zr2Ta2Ti2W2,ZrTiTaWMoC5,Triclinic,5.44817,5.45681,8.320828,220.697621,9.93,-204.629082,-0.341,-7.855,58.01,620.2,276.43,177.74,439.11,276.02,169.56,422.23,276.22,173.65,430.67,20.919,20.75,26.221,5.3839113,2575.59,1.5959,0.24,0.629,Brittle,5.79,Brittle,stable,0.2427,0.0007,0.0236,N_def.,N_def.,N_def.,N_def.,160.3,173.66,4183,7152,4638,483.94,169.39,172.24,-17.23,-8.37,31.84,169.39,513.17,147.16,-10.23,-8.55,-31.3,172.24,147.16,513.18,30.08,5.26,23.02,-17.23,-10.23,30.08,175.18,32.11,10.92,-8.37,-8.55,5.26,32.11,184.5,-17.94,31.84,-31.3,23.02,10.92,-17.94,188.51,0.0025905,-0.0006851,-0.0006721,0.0003618,-0.0000057,-0.0004906,-0.0006851,0.0023503,-0.0004764,0.000092,0.0001309,0.0005712,-0.0006721,-0.0004764,0.0023495,-0.000472,-0.0000599,-0.0002308,0.0003618,0.000092,-0.000472,0.0060523,-0.001062,-0.0004397,-0.0000057,0.0001309,-0.0000599,-0.001062,0.0056738,0.0006315,-0.0004906,0.0005712,-0.0002308,-0.0004397,0.0006315,0.0055961
7544,C10Mo2Nb2Ta2Ti2W2,TiTaNbWMoC5,Triclinic,5.400727,5.403211,8.256148,214.60262,10.238,-206.920563,-0.287,-7.876,60.96,651.7,302.54,198.95,489.53,302.32,189.68,470.61,302.43,194.31,480.07,23.185,22.979,29.341,5.931517926,2858.57,1.6907,0.235,0.642,Brittle,10.34,Brittle,stable,0.2451,0.0004,0.0239,N_def.,N_def.,N_def.,N_def.,172.36,194.36,4356,7405,4828,551.19,172.17,191.13,-16.76,-29.47,21.75,172.17,574.6,151.55,-26.53,-0.93,-47.43,191.13,151.55,567.33,27.18,30.24,25.14,-16.76,-26.53,27.18,182.51,29.74,12.83,-29.47,-0.93,30.24,29.74,215.39,-9.74,21.75,-47.43,25.14,12.83,-9.74,204.08,0.0022286,-0.0005156,-0.0006286,0.0001851,0.0003529,-0.0002747,-0.0005156,0.002064,-0.0004153,0.0002772,-0.0000159,0.0005676,-0.0006286,-0.0004153,0.0021339,-0.0003586,-0.0003508,-0.0002866,0.0001851,0.0002772,-0.0003586,0.00573,-0.0007282,-0.0003062,0.0003529,-0.0000159,-0.0003508,-0.0007282,0.0048535,0.0002794,-0.0002747,0.0005676,-0.0002866,-0.0003062,0.0002794,0.0051292
7519,C10Mo2Tc2Ta2Ti2W2,TiTaWMoTcC5,Triclinic,5.337914,5.360543,8.268831,211.287638,10.493,-202.991363,-0.077,-7.664,55.98,598.5,280.57,169.34,422.94,279.97,161.64,406.65,280.27,165.49,414.79,18.799,18.424,24.989,5.255973894,2573.95,1.5686,0.253,0.59,Brittle,0.66,Brittle,stable,0.2403,0.0011,0.0233,N_def.,N_def.,N_def.,N_def.,169.54,165.52,3972,6911,4412,495.63,163.91,195.24,2.7,-33.17,25.69,163.91,496.95,162.8,3.28,9.81,-30.18,195.24,162.8,488.71,14.76,25.85,22.78,2.7,3.28,14.76,164.57,31.5,5.22,-33.17,9.81,25.85,31.5,191.45,-4.82,25.69,-30.18,22.78,5.22,-4.82,170.9,0.0026176,-0.000618,-0.0008526,-0.0000573,0.0006004,-0.0003703,-0.000618,0.0024484,-0.0005898,0.0000222,-0.0001415,0.0005992,-0.0008526,-0.0005898,0.0026267,-0.0001106,-0.0004624,-0.0003358,-0.0000573,0.0000222,-0.0001106,0.0062914,-0.001036,-0.0001942,0.0006004,-0.0001415,-0.0004624,-0.001036,0.0055707,0.0001352,-0.0003703,0.0005992,-0.0003358,-0.0001942,0.0001352,0.0060672
7521,C10Mo2Ru2Ta2Ti2W2,TiTaWMoRuC5,Triclinic,5.349471,5.363684,8.229272,210.496966,10.567,-199.232599,0,-7.602,54.27,580.2,289.37,159.85,404.99,288.13,151.24,386.15,288.75,155.55,395.57,16.235,15.588,23.488,5.168965628,2584.55,1.5303,0.272,0.539,Ductile,-20.99,Ductile,stable,0.289,0.0021,0.0277,N_def.,N_def.,N_def.,N_def.,185.5,155.49,3838,6855,4272,489.1,176.49,210.37,-4.88,-24.83,23.2,176.49,485.92,173.37,-5.75,3.67,-24.55,210.37,173.37,508.83,20.63,37.59,32.2,-4.88,-5.75,20.63,155.5,32.26,11.21,-24.83,3.67,37.59,32.26,180.4,-8.03,23.2,-24.55,32.2,11.21,-8.03,155.49,0.0027302,-0.000681,-0.0009221,0.0000899,0.0005523,-0.0003018,-0.000681,0.0025657,-0.0006367,0.0001138,-0.0000056,0.0006301,-0.0009221,-0.0006367,0.0026543,-0.0002317,-0.0006492,-0.0005295,0.0000899,0.0001138,-0.0002317,0.0067469,-0.0011703,-0.0004941,0.0005523,-0.0000056,-0.0006492,-0.0011703,0.0059837,0.0004446,-0.0003018,0.0006301,-0.0005295,-0.0004941,0.0004446,0.0067439
7522,C10Mo2Rh2Ta2Ti2W2,TiTaWMoRhC5,Triclinic,5.390298,5.395729,8.204619,212.209087,10.51,-194.539878,0.037,-7.449,51.39,549.4,267.76,142.97,364.12,264.08,135.66,347.47,265.92,139.32,355.79,14.542,13.861,21.037,4.700848232,2392.23,1.4473,0.277,0.524,Ductile,-20.13,Ductile,stable,0.2834,0.0069,0.0262,N_def.,N_def.,N_def.,N_def.,173.04,139.31,3641,6556,4055,438.01,156.32,204.61,0.89,-22.88,31.61,156.32,430.53,168.34,-11.01,2.13,-5.69,204.61,168.34,482.8,21.39,23.99,24.51,0.89,-11.01,21.39,136.19,28.33,12.61,-22.88,2.13,23.99,28.33,165.38,-12.49,31.61,-5.69,24.51,12.61,-12.49,139.28,0.0031028,-0.0007179,-0.0010677,0.0000207,0.0005522,-0.0004981,-0.0007179,0.0028832,-0.0007318,0.0003302,-0.0000586,0.0003743,-0.0010677,-0.0007318,0.0028355,-0.0003638,-0.0005098,-0.0002992,0.0000207,0.0003302,-0.0003638,0.0077738,-0.0013369,-0.0007508,0.0005522,-0.0000586,-0.0005098,-0.0013369,0.006477,0.000664,-0.0004981,0.0003743,-0.0002992,-0.0007508,0.000664,0.0074884
244_2342,C10Mo2Pd2Ta2Ti2W2,TiTaWMoPdC5,Triclinic,5.441211,5.416191,8.289271,218.082517,10.281,-188.592737,0.13,-7.134,46.92,501.6,204.56,117.76,296.41,200.45,114.66,288.89,202.5,116.21,292.65,14.186,13.87,17.548,3.763608201,1917.26,1.3033,0.259,0.574,Brittle,-5.27,Ductile,stable,0.1557,0.0101,0.0133,N_def.,N_def.,N_def.,N_def.,124.9,116.22,3362,5896,3736,329.86,121.35,115.24,7.29,-0.7,21.39,121.35,386.03,134.75,0.73,14.41,-13.8,115.24,134.75,382.45,12.39,26.78,12.54,7.29,0.73,12.39,116.08,1.91,4.81,-0.7,14.41,26.78,1.91,114.08,-12.81,21.39,-13.8,12.54,4.81,-12.81,116.33,0.0036891,-0.000921,-0.0007786,-0.0001189,0.0002484,-0.0006714,-0.000921,0.0032102,-0.0008677,0.0001066,-0.0001393,0.000624,-0.0007786,-0.0008677,0.0032241,-0.0002631,-0.0006895,-0.0003724,-0.0001189,0.0001066,-0.0002631,0.0086646,-0.0001321,-0.0003099,0.0002484,-0.0001393,-0.0006895,-0.0001321,0.0090635,0.0010159,-0.0006714,0.000624,-0.0003724,-0.0003099,0.0010159,0.0089587
244_2343,C10Mo2Ag2Ta2Ti2W2,TiTaWMoAgC5,Triclinic,5.447457,5.473193,8.360931,224.770155,9.996,-180.823775,0.268,-6.871,45.7,488.6,199.27,110.92,280.68,198.14,107.31,272.69,198.7,109.11,276.68,12.897,12.434,16.476,3.63067732,1993.05,1.2595,0.268,0.549,Ductile,-21.4,Ductile,stable,0.1739,0.0028,0.0165,N_def.,N_def.,N_def.,N_def.,126.03,109.1,3305,5869,3677,387.38,118.34,120.82,-2.04,-13.63,25.79,118.34,353.57,128.13,6.64,5.21,-3.58,120.82,128.13,317.94,-9.67,-2.06,-6.01,-2.04,6.64,-9.67,96.94,-3.81,-13.21,-13.63,5.21,-2.06,-3.81,108.82,-7.56,25.79,-3.58,-6.01,-13.21,-7.56,118.3,0.0031532,-0.0007353,-0.0009154,-0.0000613,0.0003592,-0.0007402,-0.0007353,0.0035005,-0.0011413,-0.0003597,-0.0002836,0.0001499,-0.0009154,-0.0011413,0.0039772,0.0005165,0.0000633,0.000429,-0.0000613,-0.0003597,0.0005165,0.010578,0.0004755,0.0012408,0.0003592,-0.0002836,0.0000633,0.0004755,0.0093051,0.0005643,-0.0007402,0.0001499,0.000429,0.0012408,0.0005643,0.0088158
7799,C10Mo2Cd2Ta2Ti2W2,TiTaWMoCdC5,Triclinic,5.480773,5.533849,8.433494,229.170098,9.87,-177.254869,0.25,-6.711,47.95,512.6,195.89,121.54,302.14,194.79,120.09,298.84,195.34,120.81,300.49,15.859,15.816,18.242,3.800202088,2023.11,1.304,0.244,0.618,Brittle,-2.57,Ductile,stable,0.066,0.0028,0.006,N_def.,N_def.,N_def.,N_def.,115.11,120.78,3500,6012,3883,386.43,115.22,114.16,6.14,-3.55,14.85,115.22,367.88,105.03,2.05,-5.81,-9.77,114.16,105.03,339.88,9.52,12.53,2.47,6.14,2.05,9.52,112.65,0.16,-1.23,-3.55,-5.81,12.53,0.16,118.98,7.77,14.85,-9.77,2.47,-1.23,7.77,122.82,0.0030642,-0.000739,-0.0008014,-0.0000907,0.0001677,-0.0004247,-0.000739,0.0031739,-0.0007434,0.0000488,0.0001887,0.0003454,-0.0008014,-0.0007434,0.0034634,-0.000235,-0.0004243,-0.0000075,-0.0000907,0.0000488,-0.000235,0.0089019,0.0000053,0.0001083,0.0001677,0.0001887,-0.0004243,0.0000053,0.0084988,-0.0005341,-0.0004247,0.0003454,-0.0000075,0.0001083,-0.0005341,0.0082559
